component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,absolute_limit_uA,drift_0_24_uA_per_h,zscore_0h,robust_zscore_0h,z_anomaly_0h,robust_z_anomaly_0h,iqr_anomaly_0h,zscore_24h,robust_zscore_24h,z_anomaly_24h,robust_z_anomaly_24h,iqr_anomaly_24h,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,predicted_drift_uA,predicted_drift_rate,safety_slope,drift_slope_excess,early_drift_flag,predicted_limit_exceeded,uncertainty_adjusted_failure,limit_margin_uA,upper_bound_limit_margin_uA,future_drift_risk,module_b_status,module_b_explanation,anomaly_evidence_count,anomaly_score,current_anomaly_level,early_drift_direction,future_drift_abnormal,future_failure_predicted,current_anomaly_contribution,future_drift_contribution,future_failure_contribution,risk_score,drift_severity,final_risk_level,final_decision,risk_explanation,risk_priority
C010340,LOT-001,IC_A,126.38,3.306,26.75,41.195,50.0,0.601875,3.771616994679869,17.090124127230414,True,True,True,5.18279606676929,27.44060126582273,True,True,True,71.94511225779087,68.2896151744452,75.60060934113653,45.19511225779087,0.2690185253439933,0.0078669642857142,0.261151561058279,True,True,True,-21.945112257790868,-25.600609341136533,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C020324,LOT-002,IC_A,125.77,3.27,9.32,9.82,50.0,0.0208333333333333,-0.4097699249449565,-0.2637234234234235,False,False,False,-0.335260056981375,0.0058246977547497,False,False,False,12.444525569578962,8.789028486233303,16.100022652924622,3.124525569578962,0.018598366485589,0.0078669642857142,0.0107314021998747,True,False,False,37.55547443042104,33.89997734707538,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C030283,LOT-003,IC_A,125.72,3.307,11.685,12.059,50.0,0.0155833333333332,-0.0079118621050784,1.0299923717059647,False,False,False,-0.0782171537530871,1.0249991071428577,False,False,False,14.805930796398426,11.150433713052768,18.46142787974409,3.120930796398426,0.0185769690261811,0.0078669642857142,0.0107100047404668,True,False,False,35.19406920360157,31.538572120255917,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C090324,LOT-009,IC_A,124.98,3.271,10.274,10.724,50.0,0.01875,-0.2980092979962785,-0.04167828798186,False,False,False,-0.2717195110584766,0.0780825123152707,False,False,False,13.389781534270623,9.734284450924964,17.045278617616283,3.1157815342706243,0.0185463186563727,0.0078669642857142,0.0106793543706584,True,False,False,36.610218465729375,32.95472138238372,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C050176,LOT-005,IC_A,125.41,3.308,11.761,12.064,50.0,0.012625,-0.2892534704743317,0.1567631034482739,False,False,False,-0.3073526778890364,0.2133106250000001,False,False,False,14.872607276377655,11.217110193031996,18.52810435972332,3.111607276377658,0.0185214718832003,0.0078669642857142,0.010654507597486,True,False,False,35.12739272362234,31.47189564027668,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C040474,LOT-004,IC_A,126.21,3.264,9.32,9.714,50.0,0.0164166666666666,-0.360489636394065,-0.2673215223097108,False,False,False,-0.3231478710687736,-0.0742200743494422,False,False,False,12.42466058815163,8.76916350480597,16.08015767149729,3.1046605881516296,0.0184801225485216,0.0078669642857142,0.0106131582628073,True,False,False,37.57533941184837,33.91984232850271,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C080133,LOT-008,IC_A,123.29,3.338,11.229,11.424,50.0,0.008125,0.02877896823699,1.1647936344969163,False,False,False,-0.0749289721636661,0.9666779015240332,False,False,False,14.331193487484814,10.675696404139154,17.986690570830476,3.102193487484815,0.0184654374255048,0.0078669642857142,0.0105984731397905,True,False,False,35.66880651251519,32.013309429169524,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C030040,LOT-003,IC_A,125.43,3.312,9.94,10.244,50.0,0.0126666666666666,-0.4604851058395023,-0.6024660194174758,False,False,False,-0.4243259424121199,-0.4324026785714279,False,False,False,13.04026957393987,9.38477249059421,16.69576665728553,3.1002695739398707,0.0184539855591658,0.0078669642857142,0.0105870212734516,True,False,False,36.95973042606013,33.30423334271447,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C100348,LOT-010,IC_A,124.98,3.286,11.12,11.221,50.0,0.0042083333333333,-0.4100194579228631,-0.4381650315346898,False,False,False,-0.4299968380365473,-0.442301667659321,False,False,False,14.216591381725143,10.561094298379484,17.872088465070807,3.096591381725146,0.0184320915578877,0.0078669642857142,0.0105651272721734,True,False,False,35.783408618274855,32.1279115349292,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C090208,LOT-009,IC_A,124.92,3.278,10.733,11.062,50.0,0.0137083333333332,-0.1756558436863817,0.3093370181405898,False,False,False,-0.2081100870004054,0.3026943349753688,False,False,False,13.821143179638918,10.165646096293258,17.476640262984578,3.0881431796389176,0.0183818046407078,0.0078669642857142,0.0105148403549935,True,False,False,36.17885682036109,32.523359737015426,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C010497,LOT-001,IC_A,126.32,3.309,9.977,10.202,50.0,0.0093749999999999,-0.4104233942645346,-0.4636206361520555,False,False,False,-0.3797981304506112,-0.4138670886075954,False,False,False,13.053861636005513,9.398364552659851,16.709358719351172,3.0768616360055123,0.0183146525952709,0.0078669642857142,0.0104476883095566,True,False,False,36.946138363994486,33.29064128064883,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C090350,LOT-009,IC_A,125.05,3.279,8.756,8.775,50.0,0.0007916666666666,-0.7026553625767201,-1.2025524376417225,False,False,False,-0.6385087639850474,-1.2170903940886706,False,False,False,11.8206634239373,8.165166340591641,15.47616050728296,3.0646634239373007,0.0182420441901029,0.0078669642857142,0.0103750799043886,True,False,False,38.179336576062695,34.52383949271704,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C040167,LOT-004,IC_A,126.32,3.261,9.941,10.217,50.0,0.0114999999999999,-0.1984684217414102,0.4655997375328089,False,False,False,-0.2263105506033677,0.4302758364312268,False,False,False,13.004094036939737,9.348596953594075,16.6595911202854,3.063094036939736,0.0182327026008317,0.0078669642857142,0.0103657383151174,True,False,False,36.99590596306027,33.3404088797146,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C090349,LOT-009,IC_A,124.93,3.286,9.2,9.353,50.0,0.006375,-0.5843003871658401,-0.8630082199546485,False,False,False,-0.5297328849744996,-0.8329908866995082,False,False,False,12.263051343109892,8.607554259764234,15.918548426455551,3.063051343109894,0.0182324484708922,0.0078669642857142,0.0103654841851779,True,False,False,37.73694865689011,34.08145157354445,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C010464,LOT-001,IC_A,126.5,3.31,11.121,11.487,50.0,0.0152499999999999,-0.1251879441391905,0.7336299456943374,False,False,False,-0.1491675511769825,0.7410063291139214,False,False,False,14.180410403742531,10.524913320396871,17.835907487088193,3.0594104037425307,0.0182107762127531,0.0078669642857142,0.0103438119270388,True,False,False,35.81958959625747,32.16409251291181,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C060087,LOT-006,IC_A,127.23,3.307,10.159,10.277,50.0,0.0049166666666666,-0.3092008554062883,-0.0153777515723269,False,False,False,-0.3444454698046871,-0.1516541755888657,False,False,False,13.215503456136016,9.560006372790356,16.871000539481678,3.056503456136016,0.0181934729531905,0.0078669642857142,0.0103265086674762,True,False,False,36.78449654386398,33.12899946051832,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C080309,LOT-008,IC_A,123.33,3.333,10.052,10.55,50.0,0.02075,-0.2746052289411337,0.0780222450376439,False,False,False,-0.2373486071631059,0.275572391559204,False,False,False,13.089544448328168,9.434047364982508,16.745041531673827,3.037544448328168,0.018080621716239,0.0078669642857142,0.0102136574305248,True,False,False,36.91045555167183,33.25495846832617,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C010042,LOT-001,IC_A,126.43,3.296,10.159,10.294,50.0,0.0056249999999999,-0.3650450271991389,-0.2731489526764927,False,False,False,-0.3632860578489194,-0.3311835443037976,False,False,False,13.193192702743104,9.537695619397445,16.848689786088766,3.034192702743104,0.0180606708496613,0.0078669642857142,0.010193706563947,True,False,False,36.806807297256896,33.15131021391123,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C010002,LOT-001,IC_A,126.29,3.305,10.12,10.18,50.0,0.0025,-0.3747689629988669,-0.3139643134212576,False,False,False,-0.3837466695510158,-0.4336392405063298,False,False,False,13.145494090715411,9.489997007369752,16.800991174061075,3.025494090715414,0.0180088933971155,0.0078669642857142,0.0101419291114012,True,False,False,36.85450590928458,33.199008825938925,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C070295,LOT-007,IC_A,125.62,3.289,10.238,10.353,50.0,0.0047916666666666,-0.1899193434487242,0.1259766536964981,False,False,False,-0.2427190443277674,0.030444127957931,False,False,False,13.245823101370668,9.590326018025008,16.90132018471633,3.0078231013706684,0.0179037089367301,0.0078669642857142,0.0100367446510158,True,False,False,36.75417689862933,33.098679815283674,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C050197,LOT-005,IC_A,125.26,3.318,10.726,11.137,50.0,0.0171249999999999,-0.519545859281715,-0.806143793103448,False,False,False,-0.4694491135616488,-0.5682662499999998,False,False,False,13.73098520996011,10.07548812661445,17.38648229330577,3.0049852099601093,0.017886816725953,0.0078669642857142,0.0100198524402387,True,False,False,36.26901479003989,32.613517706694225,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C040210,LOT-004,IC_A,126.06,3.266,8.957,9.363,50.0,0.0169166666666666,-0.4551976894035877,-0.6957440944881876,False,False,False,-0.390722223918391,-0.4262639405204466,False,False,False,11.953654411121308,8.298157327775648,15.609151494466968,2.996654411121307,0.0178372286376268,0.0078669642857142,0.0099702643519125,True,False,False,38.04634558887869,34.39084850553303,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C100274,LOT-010,IC_A,124.83,3.295,11.325,11.662,50.0,0.0140416666666667,-0.3629341342487874,-0.2443703573931339,False,False,False,-0.3526379495625403,-0.0879782608695643,False,False,False,14.321509035309113,10.666011951963451,17.97700611865477,2.996509035309112,0.0178363633054113,0.0078669642857142,0.009969399019697,True,False,False,35.67849096469089,32.02299388134523,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C010011,LOT-001,IC_A,126.57,3.314,11.747,11.976,50.0,0.0095416666666667,0.0308936920307966,1.3887688130333595,False,False,False,-0.0614022957179905,1.180487341772149,False,False,False,14.743157255014538,11.087660171668878,18.3986543383602,2.9961572550145377,0.0178342693750865,0.0078669642857142,0.0099673050893722,True,False,False,35.25684274498546,31.6013456616398,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C100197,LOT-010,IC_A,124.79,3.278,10.142,10.264,50.0,0.0050833333333333,-0.6346509045240635,-1.3627074281709897,False,False,False,-0.5978708885345624,-1.2112075640262074,False,False,False,13.130736417483366,9.475239334137706,16.786233500829027,2.9887364174833664,0.0177900977231152,0.0078669642857142,0.0099231334374009,True,False,False,36.86926358251664,33.21376649917097,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C050294,LOT-005,IC_A,125.31,3.305,11.321,11.438,50.0,0.004875,-0.3871555488079053,-0.2525886206896563,False,False,False,-0.4168158588286861,-0.3144856249999995,False,False,False,14.308823286730632,10.653326203384973,17.964320370076294,2.9878232867306327,0.0177846624210156,0.0078669642857142,0.0099176981353013,True,False,False,35.69117671326937,32.035679629923706,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C060160,LOT-006,IC_A,126.92,3.308,9.346,9.865,50.0,0.021625,-0.5224837135911824,-0.8775923742138357,False,False,False,-0.4288146746105054,-0.5483622412562453,False,False,False,12.324604441812424,8.669107358466764,15.980101525158084,2.978604441812424,0.0177297883441215,0.0078669642857142,0.0098628240584072,True,False,False,37.67539555818757,34.01989847484192,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
C050367,LOT-005,IC_A,125.24,3.304,10.24,10.238,50.0,-8.333333333336117e-05,-0.627683154895617,-1.2582913793103447,False,False,False,-0.6266494325149161,-1.3262356250000007,False,False,False,13.202826547833949,9.54732946448829,16.85832363117961,2.9628265478339486,0.0176358723085354,0.0078669642857142,0.0097689080228211,True,False,False,36.79717345216605,33.14167636882039,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,DECREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary,3
C100478,LOT-010,IC_A,124.63,3.289,11.324,11.568,50.0,0.0101666666666666,-0.3631638187545144,-0.2453156972669946,False,False,False,-0.3691271457452087,-0.1635029779630734,False,False,False,14.279365416073151,10.623868332727492,17.934862499418813,2.9553654160731533,0.0175914608099592,0.0078669642857142,0.0097244965242449,True,False,False,35.720634583926845,32.06513750058119,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift,0,0.0,NONE,INCREASING,True,False,0.0,30,0,30.0,HIGH,MEDIUM,ENHANCED_MONITORING,Predicted future drift exceeds dynamic safety boundary; Iddq increased between 0h and 24h,3
