component_id,lot_id,component_type,iddq_0h_uA,iddq_24h_uA,early_iddq_change_uA,drift_0_24_uA_per_h,anomaly_score,current_anomaly_level,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,absolute_limit_uA,predicted_limit_margin_uA,upper_limit_margin_uA,predicted_limit_utilization_percent,upper_limit_utilization_percent,prediction_interval_width_uA,predicted_drift_rate,safety_slope,drift_slope_excess,future_drift_risk,risk_score,final_risk_level,final_decision,primary_risk_driver,evidence_summary,screening_category,screening_recommendation,detailed_explanation
C010084,LOT-001,IC_A,12.013,12.017,0.0039999999999995595,0.0001666666666666,0.0,NONE,14.416471738100094,10.760974654754436,18.07196882144576,50.0,35.58352826189991,31.92803117855424,28.83294347620019,36.14393764289152,7.310994166691325,0.0143063793934529,0.0078669642857142,0.0064394151077386,MEDIUM,30.0,MEDIUM,ENHANCED_MONITORING,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,ENHANCED_MONITORING,ENHANCED MONITORING: Continue monitoring and consider additional screening if abnormal behavior persists.,Component C010084 has been classified as MEDIUM risk. Early Iddq changed from 12.01 µA at 0h to 12.02 µA at 24h. The early drift rate is 0.0002 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 14.42 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 35.58 µA below the limit. The 90% prediction interval is approximately 10.76 to 18.07 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: ENHANCED_MONITORING.
C050298,LOT-005,IC_A,10.996,11.224,0.22799999999999976,0.0094999999999999,0.0,NONE,13.39520423216769,9.73970714882203,17.05070131551335,50.0,36.604795767832314,32.94929868448665,26.79040846433538,34.1014026310267,7.310994166691321,0.0142809775724267,0.0078669642857142,0.0064140132867124,MEDIUM,30.0,MEDIUM,ENHANCED_MONITORING,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,ENHANCED_MONITORING,ENHANCED MONITORING: Continue monitoring and consider additional screening if abnormal behavior persists.,Component C050298 has been classified as MEDIUM risk. Early Iddq changed from 11.00 µA at 0h to 11.22 µA at 24h. The early drift rate is 0.0095 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 13.40 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 36.60 µA below the limit. The 90% prediction interval is approximately 9.74 to 17.05 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: ENHANCED_MONITORING.
C030068,LOT-003,IC_A,10.079,10.405,0.32599999999999874,0.0135833333333332,0.0,NONE,12.473722973630302,8.818225890284642,16.129220056975964,50.0,37.5262770263697,33.87077994302403,24.947445947260604,32.25844011395193,7.310994166691321,0.014254303414466,0.0078669642857142,0.0063873391287517,MEDIUM,30.0,MEDIUM,ENHANCED_MONITORING,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,ENHANCED_MONITORING,ENHANCED MONITORING: Continue monitoring and consider additional screening if abnormal behavior persists.,Component C030068 has been classified as MEDIUM risk. Early Iddq changed from 10.08 µA at 0h to 10.40 µA at 24h. The early drift rate is 0.0136 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.47 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.53 µA below the limit. The 90% prediction interval is approximately 8.82 to 16.13 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: ENHANCED_MONITORING.
C080132,LOT-008,IC_A,10.088,10.404,0.3160000000000007,0.0131666666666666,0.0,NONE,12.47706263217068,8.82156554882502,16.13255971551634,50.0,37.52293736782932,33.86744028448366,24.95412526434136,32.26511943103268,7.310994166691319,0.0142206109057778,0.0078669642857142,0.0063536466200635,MEDIUM,30.0,MEDIUM,ENHANCED_MONITORING,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,ENHANCED_MONITORING,ENHANCED MONITORING: Continue monitoring and consider additional screening if abnormal behavior persists.,Component C080132 has been classified as MEDIUM risk. Early Iddq changed from 10.09 µA at 0h to 10.40 µA at 24h. The early drift rate is 0.0132 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.48 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.52 µA below the limit. The 90% prediction interval is approximately 8.82 to 16.13 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: ENHANCED_MONITORING.
C080260,LOT-008,IC_A,8.009,8.575,0.565999999999999,0.0235833333333332,0.0,NONE,10.391481022995675,6.735983939650017,14.046978106341337,50.0,39.60851897700432,35.953021893658665,20.78296204599135,28.093956212682674,7.310994166691319,0.0141814346606885,0.0078669642857142,0.0063144703749742,MEDIUM,30.0,MEDIUM,ENHANCED_MONITORING,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,ENHANCED_MONITORING,ENHANCED MONITORING: Continue monitoring and consider additional screening if abnormal behavior persists.,Component C080260 has been classified as MEDIUM risk. Early Iddq changed from 8.01 µA at 0h to 8.57 µA at 24h. The early drift rate is 0.0236 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.39 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.61 µA below the limit. The 90% prediction interval is approximately 6.74 to 14.05 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: ENHANCED_MONITORING.
C100188,LOT-010,IC_A,10.996,11.484,0.48799999999999955,0.0203333333333333,0.0,NONE,13.3738285698888,9.71833148654314,17.02932565323446,50.0,36.6261714301112,32.97067434676554,26.7476571397776,34.05865130646892,7.310994166691319,0.0141537414874333,0.0078669642857142,0.006286777201719,MEDIUM,30.0,MEDIUM,ENHANCED_MONITORING,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,ENHANCED_MONITORING,ENHANCED MONITORING: Continue monitoring and consider additional screening if abnormal behavior persists.,Component C100188 has been classified as MEDIUM risk. Early Iddq changed from 11.00 µA at 0h to 11.48 µA at 24h. The early drift rate is 0.0203 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 13.37 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 36.63 µA below the limit. The 90% prediction interval is approximately 9.72 to 17.03 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: ENHANCED_MONITORING.
C050491,LOT-005,IC_A,11.236,11.534,0.29800000000000004,0.0124166666666666,0.0,NONE,13.612834847679654,9.957337764333994,17.268331931025315,50.0,36.38716515232035,32.731668068974685,27.225669695359304,34.53666386205063,7.310994166691321,0.0141478264742836,0.0078669642857142,0.0062808621885693,MEDIUM,30.0,MEDIUM,ENHANCED_MONITORING,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,ENHANCED_MONITORING,ENHANCED MONITORING: Continue monitoring and consider additional screening if abnormal behavior persists.,Component C050491 has been classified as MEDIUM risk. Early Iddq changed from 11.24 µA at 0h to 11.53 µA at 24h. The early drift rate is 0.0124 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 13.61 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 36.39 µA below the limit. The 90% prediction interval is approximately 9.96 to 17.27 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: ENHANCED_MONITORING.
C020125,LOT-002,IC_A,11.064,11.485,0.4209999999999994,0.0175416666666666,0.0,NONE,13.434365406400374,9.778868323054716,17.089862489746036,50.0,36.565634593599626,32.91013751025396,26.868730812800752,34.17972497949207,7.310994166691319,0.0141093178952403,0.0078669642857142,0.006242353609526,MEDIUM,30.0,MEDIUM,ENHANCED_MONITORING,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,ENHANCED_MONITORING,ENHANCED MONITORING: Continue monitoring and consider additional screening if abnormal behavior persists.,Component C020125 has been classified as MEDIUM risk. Early Iddq changed from 11.06 µA at 0h to 11.48 µA at 24h. The early drift rate is 0.0175 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 13.43 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 36.57 µA below the limit. The 90% prediction interval is approximately 9.78 to 17.09 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: ENHANCED_MONITORING.
C010475,LOT-001,IC_A,12.256,12.668,0.41199999999999903,0.0171666666666666,0.0,NONE,14.624624536144871,10.969127452799212,18.280121619490533,50.0,35.37537546385513,31.719878380509467,29.24924907228974,36.560243238981066,7.310994166691321,0.0140989555722909,0.0078669642857142,0.0062319912865766,MEDIUM,30.0,MEDIUM,ENHANCED_MONITORING,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,ENHANCED_MONITORING,ENHANCED MONITORING: Continue monitoring and consider additional screening if abnormal behavior persists.,Component C010475 has been classified as MEDIUM risk. Early Iddq changed from 12.26 µA at 0h to 12.67 µA at 24h. The early drift rate is 0.0172 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 14.62 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 35.38 µA below the limit. The 90% prediction interval is approximately 10.97 to 18.28 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: ENHANCED_MONITORING.
C090492,LOT-009,IC_A,9.963,10.237,0.2740000000000009,0.0114166666666667,0.0,NONE,12.329201673359004,8.673704590013346,15.984698756704663,50.0,37.670798326641,34.01530124329534,24.658403346718007,31.969397513409326,7.310994166691318,0.014084533769994,0.0078669642857142,0.0062175694842798,MEDIUM,30.0,MEDIUM,ENHANCED_MONITORING,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,ENHANCED_MONITORING,ENHANCED MONITORING: Continue monitoring and consider additional screening if abnormal behavior persists.,Component C090492 has been classified as MEDIUM risk. Early Iddq changed from 9.96 µA at 0h to 10.24 µA at 24h. The early drift rate is 0.0114 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.33 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.67 µA below the limit. The 90% prediction interval is approximately 8.67 to 15.98 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: ENHANCED_MONITORING.
C100480,LOT-010,IC_A,12.673,13.119,0.44599999999999973,0.0185833333333333,0.0,NONE,15.038252561053175,11.382755477707516,18.693749644398835,50.0,34.96174743894682,31.306250355601165,30.07650512210635,37.38749928879767,7.310994166691319,0.0140788842919831,0.0078669642857142,0.0062119200062689,MEDIUM,30.0,MEDIUM,ENHANCED_MONITORING,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,ENHANCED_MONITORING,ENHANCED MONITORING: Continue monitoring and consider additional screening if abnormal behavior persists.,Component C100480 has been classified as MEDIUM risk. Early Iddq changed from 12.67 µA at 0h to 13.12 µA at 24h. The early drift rate is 0.0186 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 15.04 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 34.96 µA below the limit. The 90% prediction interval is approximately 11.38 to 18.69 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: ENHANCED_MONITORING.
C100134,LOT-010,IC_A,11.631,11.967,0.3360000000000003,0.014,0.0,NONE,13.99583897173863,10.34034188839297,17.65133605508429,50.0,36.00416102826137,32.348663944915714,27.99167794347726,35.30267211016858,7.310994166691319,0.0140764224508251,0.0078669642857142,0.0062094581651108,MEDIUM,30.0,MEDIUM,ENHANCED_MONITORING,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,ENHANCED_MONITORING,ENHANCED MONITORING: Continue monitoring and consider additional screening if abnormal behavior persists.,Component C100134 has been classified as MEDIUM risk. Early Iddq changed from 11.63 µA at 0h to 11.97 µA at 24h. The early drift rate is 0.0140 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 14.00 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 36.00 µA below the limit. The 90% prediction interval is approximately 10.34 to 17.65 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: ENHANCED_MONITORING.
C030166,LOT-003,IC_A,10.035,10.093,0.05799999999999983,0.0024166666666666,0.0,NONE,12.390268151344278,8.734771067998619,16.045765234689938,50.0,37.60973184865572,33.95423476531006,24.780536302688557,32.091530469379876,7.310994166691319,0.0140194532818111,0.0078669642857142,0.0061524889960968,MEDIUM,30.0,MEDIUM,ENHANCED_MONITORING,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,ENHANCED_MONITORING,ENHANCED MONITORING: Continue monitoring and consider additional screening if abnormal behavior persists.,Component C030166 has been classified as MEDIUM risk. Early Iddq changed from 10.04 µA at 0h to 10.09 µA at 24h. The early drift rate is 0.0024 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.39 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.61 µA below the limit. The 90% prediction interval is approximately 8.73 to 16.05 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: ENHANCED_MONITORING.
C100341,LOT-010,IC_A,11.116,11.465,0.3490000000000002,0.0145416666666666,0.0,NONE,13.470397291282236,9.814900207936576,17.125894374627897,50.0,36.52960270871776,32.8741056253721,26.94079458256447,34.251788749255795,7.310994166691321,0.0140142695909656,0.0078669642857142,0.0061473053052514,MEDIUM,30.0,MEDIUM,ENHANCED_MONITORING,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,ENHANCED_MONITORING,ENHANCED MONITORING: Continue monitoring and consider additional screening if abnormal behavior persists.,Component C100341 has been classified as MEDIUM risk. Early Iddq changed from 11.12 µA at 0h to 11.46 µA at 24h. The early drift rate is 0.0145 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 13.47 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 36.53 µA below the limit. The 90% prediction interval is approximately 9.81 to 17.13 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: ENHANCED_MONITORING.
