component_id,iddq_168h_uA,ground_truth,absolute_limit_uA,predicted_168h_uA,final_risk_level,final_decision,prediction_error_uA,absolute_prediction_error_uA,actual_future_failure,predicted_future_failure,actual_abnormal,predicted_abnormal,component_type
C070265,13.574,Normal,50.0,13.644610835030551,LOW,NORMAL,0.07061083503055166,0.07061083503055166,False,False,False,False,IC_A
C050401,11.766,Normal,50.0,11.803512918299404,LOW,NORMAL,0.03751291829940406,0.03751291829940406,False,False,False,False,IC_A
C010410,13.344,Normal,50.0,13.884027127512796,MEDIUM,ENHANCED_MONITORING,0.540027127512797,0.540027127512797,False,False,False,True,IC_A
C020181,9.702,Normal,50.0,9.221839806188038,LOW,NORMAL,-0.48016019381196173,0.48016019381196173,False,False,False,False,IC_A
C020396,42.818,Latent_Defect,50.0,36.37785001944584,MEDIUM,ENHANCED_MONITORING,-6.44014998055416,6.44014998055416,False,False,True,True,IC_A
C070440,9.025,Normal,50.0,9.793250662330603,MEDIUM,ENHANCED_MONITORING,0.7682506623306029,0.7682506623306029,False,False,False,True,IC_A
C010284,11.074,Normal,50.0,11.288172782392548,LOW,NORMAL,0.21417278239254856,0.21417278239254856,False,False,False,False,IC_A
C100147,12.487,Normal,50.0,12.358256578790764,LOW,NORMAL,-0.12874342120923643,0.12874342120923643,False,False,False,False,IC_A
C070151,8.435,Normal,50.0,8.865702538407263,LOW,NORMAL,0.430702538407262,0.430702538407262,False,False,False,False,IC_A
C010390,11.049,Normal,50.0,11.191325840102934,LOW,NORMAL,0.14232584010293436,0.14232584010293436,False,False,False,False,IC_A
C040183,8.957,Normal,50.0,8.557254194971696,LOW,NORMAL,-0.3997458050283047,0.3997458050283047,False,False,False,False,IC_A
C040169,9.601,Normal,50.0,10.01265185826749,LOW,NORMAL,0.41165185826748996,0.41165185826748996,False,False,False,False,IC_A
C060066,11.835,Normal,50.0,11.881038606149874,LOW,NORMAL,0.04603860614987276,0.04603860614987276,False,False,False,False,IC_A
C050073,13.074,Normal,50.0,14.151721042189063,MEDIUM,ENHANCED_MONITORING,1.0777210421890633,1.0777210421890633,False,False,False,True,IC_A
C090084,33.684,Latent_Defect,50.0,35.90454967785247,MEDIUM,ENHANCED_MONITORING,2.2205496778524747,2.2205496778524747,False,False,True,True,IC_A
C030410,12.589,Normal,50.0,12.006816040028957,LOW,NORMAL,-0.5821839599710437,0.5821839599710437,False,False,False,False,IC_A
C020465,9.304,Normal,50.0,9.572068202423816,LOW,NORMAL,0.2680682024238159,0.2680682024238159,False,False,False,False,IC_A
C080065,22.103,High_Stable,50.0,22.1955843707798,WATCH,MONITOR,0.0925843707798002,0.0925843707798002,False,False,True,True,IC_A
C090228,9.688,Normal,50.0,9.500654170733297,LOW,NORMAL,-0.18734582926670384,0.18734582926670384,False,False,False,False,IC_A
C060063,9.975,Normal,50.0,10.101024861065907,LOW,NORMAL,0.1260248610659076,0.1260248610659076,False,False,False,False,IC_A
C040352,9.375,Normal,50.0,9.603510312602076,LOW,NORMAL,0.22851031260207577,0.22851031260207577,False,False,False,False,IC_A
C070308,8.267,Normal,50.0,8.522173176032304,LOW,NORMAL,0.2551731760323044,0.2551731760323044,False,False,False,False,IC_A
C080216,10.47,Normal,50.0,11.294713717809175,MEDIUM,ENHANCED_MONITORING,0.8247137178091748,0.8247137178091748,False,False,False,True,IC_A
C040023,10.514,Normal,50.0,10.560882041500802,LOW,NORMAL,0.046882041500802885,0.046882041500802885,False,False,False,False,IC_A
C060442,11.261,Normal,50.0,11.222503583623077,LOW,NORMAL,-0.03849641637692258,0.03849641637692258,False,False,False,False,IC_A
C040377,11.355,Normal,50.0,13.342204057402643,MEDIUM,ENHANCED_MONITORING,1.9872040574026428,1.9872040574026428,False,False,False,True,IC_A
C040007,8.994,Normal,50.0,8.648519810786441,LOW,NORMAL,-0.34548018921355883,0.34548018921355883,False,False,False,False,IC_A
C060317,10.659,Normal,50.0,10.46808336379853,LOW,NORMAL,-0.1909166362014698,0.1909166362014698,False,False,False,False,IC_A
C070403,8.825,Normal,50.0,9.214836694773036,LOW,NORMAL,0.3898366947730363,0.3898366947730363,False,False,False,False,IC_A
C020317,10.743,Normal,50.0,10.576206957593238,LOW,NORMAL,-0.16679304240676274,0.16679304240676274,False,False,False,False,IC_A
C010211,10.822,Normal,50.0,11.20594281341439,LOW,NORMAL,0.3839428134143912,0.3839428134143912,False,False,False,False,IC_A
C080132,11.46,Normal,50.0,12.47706263217068,MEDIUM,ENHANCED_MONITORING,1.0170626321706795,1.0170626321706795,False,False,False,True,IC_A
C010006,68.05,Absolute_Failure,50.0,63.27263691525837,CRITICAL,IMMEDIATE_REVIEW,-4.77736308474163,4.77736308474163,True,True,True,True,IC_A
C090226,11.647,Normal,50.0,11.057652987361042,LOW,NORMAL,-0.5893470126389584,0.5893470126389584,False,False,False,False,IC_A
C040439,10.409,Normal,50.0,10.128094344045032,LOW,NORMAL,-0.2809056559549692,0.2809056559549692,False,False,False,False,IC_A
C010300,11.487,Normal,50.0,18.116209758600583,MEDIUM,ENHANCED_MONITORING,6.629209758600583,6.629209758600583,False,False,False,True,IC_A
C040490,19.922,High_Stable,50.0,20.17158178934259,WATCH,MONITOR,0.24958178934258868,0.24958178934258868,False,False,True,True,IC_A
C040133,10.842,Normal,50.0,10.458449951236634,LOW,NORMAL,-0.3835500487633663,0.3835500487633663,False,False,False,False,IC_A
C010283,10.837,Normal,50.0,11.003513500436926,LOW,NORMAL,0.1665135004369258,0.1665135004369258,False,False,False,False,IC_A
C030322,64.952,Absolute_Failure,50.0,61.3073523056457,CRITICAL,IMMEDIATE_REVIEW,-3.6446476943542976,3.6446476943542976,True,True,True,True,IC_A
C100159,9.384,Normal,50.0,9.495980220045514,LOW,NORMAL,0.11198022004551333,0.11198022004551333,False,False,False,False,IC_A
C060304,9.988,Normal,50.0,10.10877107324779,LOW,NORMAL,0.12077107324778957,0.12077107324778957,False,False,False,False,IC_A
C090105,22.776,High_Stable,50.0,22.77062790514612,WATCH,MONITOR,-0.005372094853878906,0.005372094853878906,False,False,True,True,IC_A
C090271,12.702,Normal,50.0,19.41958151977605,MEDIUM,ENHANCED_MONITORING,6.717581519776049,6.717581519776049,False,False,False,True,IC_A
C020341,22.369,High_Stable,50.0,22.24696037799481,WATCH,MONITOR,-0.12203962200518959,0.12203962200518959,False,False,True,True,IC_A
C080002,9.319,Normal,50.0,9.592367094799014,LOW,NORMAL,0.27336709479901344,0.27336709479901344,False,False,False,False,IC_A
C070397,9.026,Normal,50.0,8.847826736875067,LOW,NORMAL,-0.17817326312493265,0.17817326312493265,False,False,False,False,IC_A
C100136,11.933,Normal,50.0,12.385030281096094,LOW,NORMAL,0.45203028109609455,0.45203028109609455,False,False,False,False,IC_A
C020437,9.764,Normal,50.0,10.125020414569525,LOW,NORMAL,0.36102041456952527,0.36102041456952527,False,False,False,False,IC_A
C020288,9.788,Normal,50.0,9.580646105102296,LOW,NORMAL,-0.20735389489770384,0.20735389489770384,False,False,False,False,IC_A
C080128,10.608,Normal,50.0,10.413315533048271,LOW,NORMAL,-0.19468446695172936,0.19468446695172936,False,False,False,False,IC_A
C070098,64.214,Absolute_Failure,50.0,64.1184394136003,CRITICAL,IMMEDIATE_REVIEW,-0.09556058639969933,0.09556058639969933,True,True,True,True,IC_A
C080384,8.128,Normal,50.0,8.345723967428398,LOW,NORMAL,0.21772396742839817,0.21772396742839817,False,False,False,False,IC_A
C070351,7.742,Normal,50.0,8.313063544087857,LOW,NORMAL,0.5710635440878571,0.5710635440878571,False,False,False,False,IC_A
C070206,10.125,Normal,50.0,10.379378388931263,LOW,NORMAL,0.2543783889312632,0.2543783889312632,False,False,False,False,IC_A
C060020,10.382,Normal,50.0,10.4040855516821,LOW,NORMAL,0.02208555168209969,0.02208555168209969,False,False,False,False,IC_A
C050343,60.131,Absolute_Failure,50.0,60.71438950126259,CRITICAL,IMMEDIATE_REVIEW,0.5833895012625874,0.5833895012625874,True,True,True,True,IC_A
C060061,10.744,Normal,50.0,10.410813181077469,LOW,NORMAL,-0.3331868189225311,0.3331868189225311,False,False,False,False,IC_A
C090229,12.015,Normal,50.0,12.36648950460992,LOW,NORMAL,0.3514895046099191,0.3514895046099191,False,False,False,False,IC_A
C050451,11.782,Normal,50.0,11.366340850782557,LOW,NORMAL,-0.4156591492174435,0.4156591492174435,False,False,False,False,IC_A
C100324,13.505,Normal,50.0,13.48437589908733,LOW,NORMAL,-0.020624100912669974,0.020624100912669974,False,False,False,False,IC_A
C080285,28.825,Sudden_Anomaly,50.0,32.2187143201874,MEDIUM,ENHANCED_MONITORING,3.393714320187403,3.393714320187403,False,False,True,True,IC_A
C090259,12.161,Normal,50.0,11.69478178184534,LOW,NORMAL,-0.46621821815466014,0.46621821815466014,False,False,False,False,IC_A
C090104,10.971,Normal,50.0,11.406768407284936,LOW,NORMAL,0.43576840728493593,0.43576840728493593,False,False,False,False,IC_A
C050315,10.511,Normal,50.0,10.840963575156106,LOW,NORMAL,0.32996357515610697,0.32996357515610697,False,False,False,False,IC_A
C100234,11.822,Normal,50.0,11.671342639981765,LOW,NORMAL,-0.1506573600182346,0.1506573600182346,False,False,False,False,IC_A
C020447,60.258,Absolute_Failure,50.0,63.62689621269008,CRITICAL,IMMEDIATE_REVIEW,3.3688962126900748,3.3688962126900748,True,True,True,True,IC_A
C020260,8.591,Normal,50.0,8.988600134421958,LOW,NORMAL,0.39760013442195863,0.39760013442195863,False,False,False,False,IC_A
C070222,9.213,Normal,50.0,9.259035479396092,LOW,NORMAL,0.04603547939609243,0.04603547939609243,False,False,False,False,IC_A
C050002,10.947,Normal,50.0,10.756505586010928,LOW,NORMAL,-0.19049441398907163,0.19049441398907163,False,False,False,False,IC_A
C040364,9.612,Normal,50.0,9.492638585892797,LOW,NORMAL,-0.11936141410720325,0.11936141410720325,False,False,False,False,IC_A
C080345,9.026,Normal,50.0,9.3701054352335,LOW,NORMAL,0.3441054352334998,0.3441054352334998,False,False,False,False,IC_A
C060485,11.139,Normal,50.0,10.834868698316422,LOW,NORMAL,-0.3041313016835776,0.3041313016835776,False,False,False,False,IC_A
C060375,9.593,Normal,50.0,10.418311765881429,LOW,NORMAL,0.8253117658814286,0.8253117658814286,False,False,False,False,IC_A
C070285,10.057,Normal,50.0,10.083912042077104,LOW,NORMAL,0.026912042077103848,0.026912042077103848,False,False,False,False,IC_A
C020091,10.266,Normal,50.0,10.41046442986816,LOW,NORMAL,0.14446442986815988,0.14446442986815988,False,False,False,False,IC_A
C050115,14.09,Normal,50.0,14.172737253885003,LOW,NORMAL,0.08273725388500353,0.08273725388500353,False,False,False,False,IC_A
C050072,12.917,Normal,50.0,12.616140321506794,LOW,NORMAL,-0.3008596784932056,0.3008596784932056,False,False,False,False,IC_A
C090141,9.436,Normal,50.0,9.50597777934603,LOW,NORMAL,0.06997777934602922,0.06997777934602922,False,False,False,False,IC_A
C090272,13.441,Normal,50.0,13.357474148585563,LOW,NORMAL,-0.08352585141443747,0.08352585141443747,False,False,False,False,IC_A
C010498,9.45,Normal,50.0,9.661969031643425,LOW,NORMAL,0.2119690316434255,0.2119690316434255,False,False,False,False,IC_A
C070203,12.214,Normal,50.0,12.310003361561527,LOW,NORMAL,0.096003361561527,0.096003361561527,False,False,False,False,IC_A
C020068,21.913,High_Stable,50.0,21.713549641296204,WATCH,MONITOR,-0.19945035870379613,0.19945035870379613,False,False,True,True,IC_A
C030106,10.351,Normal,50.0,10.39887110301154,LOW,NORMAL,0.04787110301153952,0.04787110301153952,False,False,False,False,IC_A
C070378,11.041,Normal,50.0,11.04043215695563,LOW,NORMAL,-0.0005678430443705196,0.0005678430443705196,False,False,False,False,IC_A
C090193,11.612,Normal,50.0,11.21919632182584,LOW,NORMAL,-0.3928036781741593,0.3928036781741593,False,False,False,False,IC_A
C030384,41.014,Latent_Defect,50.0,37.22648866058176,MEDIUM,ENHANCED_MONITORING,-3.787511339418245,3.787511339418245,False,False,True,True,IC_A
C060251,10.797,Normal,50.0,10.165968369150526,LOW,NORMAL,-0.6310316308494741,0.6310316308494741,False,False,False,False,IC_A
C050250,12.238,Normal,50.0,12.401818698919838,LOW,NORMAL,0.16381869891983847,0.16381869891983847,False,False,False,False,IC_A
C010017,8.762,Normal,50.0,8.843988583475523,LOW,NORMAL,0.08198858347552296,0.08198858347552296,False,False,False,False,IC_A
C030021,23.403,High_Stable,50.0,23.97187720891644,WATCH,MONITOR,0.5688772089164402,0.5688772089164402,False,False,True,True,IC_A
C100374,13.285,Normal,50.0,13.397331949667915,LOW,NORMAL,0.11233194966791515,0.11233194966791515,False,False,False,False,IC_A
C100158,8.57,Normal,50.0,8.594802426871738,WATCH,MONITOR,0.024802426871737282,0.024802426871737282,False,False,False,True,IC_A
C060120,11.337,Normal,50.0,10.68561931165724,LOW,NORMAL,-0.6513806883427602,0.6513806883427602,False,False,False,False,IC_A
C090408,40.315,Latent_Defect,50.0,36.98097626573425,MEDIUM,ENHANCED_MONITORING,-3.334023734265749,3.334023734265749,False,False,True,True,IC_A
C030331,25.18,High_Stable,50.0,24.48139234626741,WATCH,MONITOR,-0.6986076537325907,0.6986076537325907,False,False,True,True,IC_A
C020427,12.287,Normal,50.0,12.128982767856211,LOW,NORMAL,-0.1580172321437896,0.1580172321437896,False,False,False,False,IC_A
C020305,10.263,Normal,50.0,10.441038038478242,LOW,NORMAL,0.17803803847824184,0.17803803847824184,False,False,False,False,IC_A
C040499,10.824,Normal,50.0,10.722190600817935,LOW,NORMAL,-0.10180939918206455,0.10180939918206455,False,False,False,False,IC_A
C080399,12.778,Normal,50.0,12.468882392004724,LOW,NORMAL,-0.309117607995276,0.309117607995276,False,False,False,False,IC_A
C030152,8.967,Normal,50.0,9.244342678309591,LOW,NORMAL,0.2773426783095907,0.2773426783095907,False,False,False,False,IC_A
C010046,10.285,Normal,50.0,10.81152315405189,MEDIUM,ENHANCED_MONITORING,0.5265231540518904,0.5265231540518904,False,False,False,True,IC_A
C080050,11.853,Normal,50.0,12.357011571034928,MEDIUM,ENHANCED_MONITORING,0.504011571034928,0.504011571034928,False,False,False,True,IC_A
C020208,10.371,Normal,50.0,10.59632276343058,LOW,NORMAL,0.22532276343057944,0.22532276343057944,False,False,False,False,IC_A
C030204,33.744,Sudden_Anomaly,50.0,17.220149728949917,MEDIUM,ENHANCED_MONITORING,-16.523850271050083,16.523850271050083,False,False,True,True,IC_A
C060166,11.639,Normal,50.0,11.288839621931364,LOW,NORMAL,-0.35016037806863487,0.35016037806863487,False,False,False,False,IC_A
C010478,10.387,Normal,50.0,11.828918430201009,MEDIUM,ENHANCED_MONITORING,1.4419184302010084,1.4419184302010084,False,False,False,True,IC_A
C040337,21.975,High_Stable,50.0,21.637995335137084,WATCH,MONITOR,-0.337004664862917,0.337004664862917,False,False,True,True,IC_A
C030157,24.143,High_Stable,50.0,24.137442300851,WATCH,MONITOR,-0.005557699149001394,0.005557699149001394,False,False,True,True,IC_A
C090290,12.077,Normal,50.0,12.387509734177309,MEDIUM,ENHANCED_MONITORING,0.31050973417730887,0.31050973417730887,False,False,False,True,IC_A
C050178,12.255,Normal,50.0,12.644184964180829,LOW,NORMAL,0.3891849641808278,0.3891849641808278,False,False,False,False,IC_A
C050126,12.289,Normal,50.0,12.108128969545657,LOW,NORMAL,-0.18087103045434283,0.18087103045434283,False,False,False,False,IC_A
C060333,11.818,Normal,50.0,11.342963430679648,LOW,NORMAL,-0.475036569320352,0.475036569320352,False,False,False,False,IC_A
C060067,12.774,Normal,50.0,12.664470982990442,LOW,NORMAL,-0.10952901700955664,0.10952901700955664,False,False,False,False,IC_A
C020117,9.47,Normal,50.0,9.575176244982284,LOW,NORMAL,0.1051762449822835,0.1051762449822835,False,False,False,False,IC_A
C080100,8.987,Normal,50.0,9.20658157880923,LOW,NORMAL,0.21958157880922968,0.21958157880922968,False,False,False,False,IC_A
C040182,10.778,Normal,50.0,10.546867610847649,LOW,NORMAL,-0.2311323891523518,0.2311323891523518,False,False,False,False,IC_A
C010257,12.05,Normal,50.0,12.086015405198475,LOW,NORMAL,0.03601540519847468,0.03601540519847468,False,False,False,False,IC_A
C020400,10.808,Normal,50.0,10.927140967502494,LOW,NORMAL,0.11914096750249392,0.11914096750249392,False,False,False,False,IC_A
C040180,10.42,Normal,50.0,10.553599735018729,LOW,NORMAL,0.1335997350187288,0.1335997350187288,False,False,False,False,IC_A
C040430,10.679,Normal,50.0,11.793081168678349,MEDIUM,ENHANCED_MONITORING,1.1140811686783483,1.1140811686783483,False,False,False,True,IC_A
C020079,9.65,Normal,50.0,9.203743710989135,LOW,NORMAL,-0.446256289010865,0.446256289010865,False,False,False,False,IC_A
C100342,11.416,Normal,50.0,11.59411171836301,LOW,NORMAL,0.17811171836300943,0.17811171836300943,False,False,False,False,IC_A
C050441,13.018,Normal,50.0,12.390700576846644,LOW,NORMAL,-0.6272994231533566,0.6272994231533566,False,False,False,False,IC_A
C090159,42.264,Latent_Defect,50.0,38.324615805413,MEDIUM,ENHANCED_MONITORING,-3.9393841945869994,3.9393841945869994,False,False,True,True,IC_A
C020480,12.321,Normal,50.0,11.94115701807922,LOW,NORMAL,-0.37984298192077937,0.37984298192077937,False,False,False,False,IC_A
C100386,13.331,Normal,50.0,13.678060107178045,MEDIUM,ENHANCED_MONITORING,0.34706010717804503,0.34706010717804503,False,False,False,True,IC_A
C040412,9.56,Normal,50.0,9.599549793020389,LOW,NORMAL,0.03954979302038808,0.03954979302038808,False,False,False,False,IC_A
C010385,11.816,Normal,50.0,11.68750362531006,LOW,NORMAL,-0.12849637468994146,0.12849637468994146,False,False,False,False,IC_A
C100277,12.844,Normal,50.0,12.93723466565188,LOW,NORMAL,0.09323466565188099,0.09323466565188099,False,False,False,False,IC_A
C030170,9.934,Normal,50.0,9.5846029318879,LOW,NORMAL,-0.3493970681120988,0.3493970681120988,False,False,False,False,IC_A
C060222,9.905,Normal,50.0,10.532443522248483,LOW,NORMAL,0.627443522248484,0.627443522248484,False,False,False,False,IC_A
C050187,36.785,Latent_Defect,50.0,38.79803943970225,MEDIUM,ENHANCED_MONITORING,2.013039439702254,2.013039439702254,False,False,True,True,IC_A
C020069,9.568,Normal,50.0,9.315017006078785,LOW,NORMAL,-0.2529829939212149,0.2529829939212149,False,False,False,False,IC_A
C010444,11.446,Normal,50.0,11.526189176031464,LOW,NORMAL,0.08018917603146392,0.08018917603146392,False,False,False,False,IC_A
C070157,11.147,Normal,50.0,10.86263667602132,LOW,NORMAL,-0.28436332397867936,0.28436332397867936,False,False,False,False,IC_A
C050270,12.718,Normal,50.0,12.936287545057002,LOW,NORMAL,0.21828754505700232,0.21828754505700232,False,False,False,False,IC_A
C090495,11.529,Normal,50.0,12.209266392435527,MEDIUM,ENHANCED_MONITORING,0.6802663924355272,0.6802663924355272,False,False,False,True,IC_A
C020118,9.477,Normal,50.0,9.641729045449546,LOW,NORMAL,0.1647290454495458,0.1647290454495458,False,False,False,False,IC_A
C010380,9.704,Normal,50.0,9.571797636831826,LOW,NORMAL,-0.13220236316817413,0.13220236316817413,False,False,False,False,IC_A
C090264,9.901,Normal,50.0,10.106929635584994,LOW,NORMAL,0.20592963558499378,0.20592963558499378,False,False,False,False,IC_A
C090107,40.635,Latent_Defect,50.0,39.94434230348485,MEDIUM,ENHANCED_MONITORING,-0.6906576965151459,0.6906576965151459,False,False,True,True,IC_A
C050239,12.857,Normal,50.0,13.28662252329956,MEDIUM,ENHANCED_MONITORING,0.4296225232995603,0.4296225232995603,False,False,False,True,IC_A
C060405,39.407,Sudden_Anomaly,50.0,11.509647978105503,LOW,NORMAL,-27.89735202189449,27.89735202189449,False,False,True,False,IC_A
C010193,11.001,Normal,50.0,11.406080509302605,LOW,NORMAL,0.4050805093026053,0.4050805093026053,False,False,False,False,IC_A
C050137,13.423,Normal,50.0,13.945860797084876,LOW,NORMAL,0.522860797084876,0.522860797084876,False,False,False,False,IC_A
C090217,12.835,Normal,50.0,12.204729128025075,LOW,NORMAL,-0.6302708719749255,0.6302708719749255,False,False,False,False,IC_A
C090041,9.59,Normal,50.0,9.6084725738121,LOW,NORMAL,0.01847257381210099,0.01847257381210099,False,False,False,False,IC_A
