component_id,component_type,lot_id,risk_score,qa_classification,priority_rank,screening_recommendation,strongest_risk_factor,explanation_summary
C9588,TypeA,L5,64.11309228880191,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C9588 was analyzed for predicted. The latest observed value is 31.2632 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 31.2632 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C6940,TypeA,L4,64.10819415873293,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C6940 was analyzed for predicted. The latest observed value is 39.1609 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 39.1609 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C5730,TypeB,L3,64.10778312082195,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C5730 was analyzed for predicted. The latest observed value is 34.9452 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 34.9452 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C8914,TypeB,L5,64.10444309938539,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C8914 was analyzed for predicted. The latest observed value is 34.7278 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 34.7278 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C5237,TypeA,L3,64.1010622166437,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C5237 was analyzed for predicted. The latest observed value is 37.2303 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 37.2303 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C5327,TypeA,L3,64.10086761922443,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C5327 was analyzed for predicted. The latest observed value is 30.4893 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 30.4893 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C3192,TypeA,L2,64.09254714700965,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C3192 was analyzed for predicted. The latest observed value is 33.4064 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 33.4064 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C3970,TypeA,L2,64.08306179546274,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C3970 was analyzed for predicted. The latest observed value is 34.4179 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 34.4179 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C3338,TypeB,L2,64.08037941862756,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C3338 was analyzed for predicted. The latest observed value is 31.7774 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 31.7774 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C695,TypeB,L1,64.0766569376453,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C695 was analyzed for predicted. The latest observed value is 37.1189 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 37.1189 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C8216,TypeA,L5,64.06961388154657,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C8216 was analyzed for predicted. The latest observed value is 34.8086 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 34.8086 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C4098,TypeA,L3,64.06749287103585,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C4098 was analyzed for predicted. The latest observed value is 36.6245 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 36.6245 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C8130,TypeC,L5,64.06552578966324,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C8130 was analyzed for predicted. The latest observed value is 30.4281 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 30.4281 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C6763,TypeC,L4,64.06547145005422,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C6763 was analyzed for predicted. The latest observed value is 45.7894 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 45.7894 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C4676,TypeA,L3,64.06376819775318,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C4676 was analyzed for predicted. The latest observed value is 37.6807 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 37.6807 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C4861,TypeC,L3,64.06303397894112,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C4861 was analyzed for predicted. The latest observed value is 35.7824 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 35.7824 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C9169,TypeB,L5,64.0619609798383,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C9169 was analyzed for predicted. The latest observed value is 29.7732 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 29.7732 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C8770,TypeC,L5,64.06018415511345,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C8770 was analyzed for predicted. The latest observed value is 34.0556 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 34.0556 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C7072,TypeA,L4,64.05915026746794,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C7072 was analyzed for predicted. The latest observed value is 37.3950 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 37.3950 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C4354,TypeA,L3,64.05335442901301,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C4354 was analyzed for predicted. The latest observed value is 45.3528 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 45.3528 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C4246,TypeC,L3,64.0498396163203,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C4246 was analyzed for predicted. The latest observed value is 36.4587 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 36.4587 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C238,TypeC,L1,64.04968474597833,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C238 was analyzed for predicted. The latest observed value is 33.5229 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 33.5229 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C86,TypeA,L1,64.04662549009707,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C86 was analyzed for predicted. The latest observed value is 32.0777 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 32.0777 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C3119,TypeA,L2,64.04537766839398,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C3119 was analyzed for predicted. The latest observed value is 32.2501 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 32.2501 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C4604,TypeA,L3,64.04373571363749,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C4604 was analyzed for predicted. The latest observed value is 40.5873 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 40.5873 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C8443,TypeC,L5,64.04161980195995,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C8443 was analyzed for predicted. The latest observed value is 37.0267 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 37.0267 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C1572,TypeB,L1,64.03280839611656,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C1572 was analyzed for predicted. The latest observed value is 40.3634 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 40.3634 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C2424,TypeA,L2,64.03052663069715,Review,2,Follow the configured QA policy for this classification.,future_factor,Component C2424 was analyzed for predicted. The latest observed value is 37.0873 at 168h. Specification status: VIOLATED. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 37.0873 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
